,danceability,energy,loudness,speechiness,instrumentalness,valence,tempo,acousticness,key,mode,time_signature
136,0.624,0.234,-11.451,0.0462,0.0,0.361,112.59,0.802,7,0,4
137,0.502,0.303,-11.763,0.0564,0.00086,0.2,129.569,0.897,9,0,4
138,0.707,0.362,-11.043,0.171,0.00024,0.262,138.221,0.277,0,1,4
139,0.577,0.478,-6.023,0.252,0.0,0.231,145.718,0.138,5,0,4
140,0.563,0.593,-5.8,0.0981,0.0,0.352,75.249,0.164,9,0,4
141,0.65,0.541,-7.156,0.0508,0.0,0.447,77.011,0.397,10,0,4
142,0.468,0.38,-6.326,0.0309,5.98e-05,0.406,129.897,0.689,1,1,3
143,0.779,0.364,-7.98,0.0361,0.312,0.694,94.971,0.723,2,1,4
144,0.293,0.122,-11.908,0.0498,0.000109,0.349,186.385,0.924,3,1,4
145,0.559,0.315,-11.57,0.0476,0.0,0.689,134.776,0.84,6,1,4
146,0.798,0.608,-5.765,0.0879,5.97e-05,0.844,109.916,0.173,8,1,4
147,0.577,0.48,-8.109,0.348,0.0,0.449,139.31,0.632,8,1,5
148,0.501,0.445,-9.117,0.0369,0.0373,0.0549,106.627,0.614,7,1,5
149,0.708,0.574,-6.111,0.0493,7.12e-05,0.563,94.004,0.539,11,0,4
0,0.574,0.176,-10.924,0.213,0.437,0.497,78.929,0.928,8,0,4
1,0.651,0.35,-10.324,0.0295,0.00249,0.331,72.993,0.787,4,1,4
2,0.6,0.443,-10.756,0.0308,0.0565,0.446,146.008,0.803,9,1,4
3,0.392,0.333,-9.99,0.0679,0.00056,0.368,145.017,0.872,10,1,4
4,0.836,0.411,-9.084,0.0325,0.382,0.845,90.876,0.42,6,0,4
5,0.853,0.575,-8.185,0.107,0.000226,0.665,119.994,0.203,1,1,4
6,0.62,0.307,-11.929,0.0288,0.00269,0.133,99.97,0.75,11,1,4
7,0.754,0.579,-7.287,0.166,4.3e-05,0.566,82.005,0.77,9,0,4
8,0.836,0.598,-5.829,0.448,2.89e-06,0.908,159.997,0.242,8,1,4
9,0.7,0.605,-12.388,0.0529,0.0507,0.159,116.031,0.598,11,1,4
10,0.622,0.229,-12.052,0.0504,0.0786,0.206,113.477,0.65,7,0,5
11,0.526,0.213,-12.993,0.0873,0.000863,0.269,81.3,0.888,8,0,4
12,0.399,0.362,-8.146,0.0446,6.37e-05,0.2,137.061,0.848,7,1,4
13,0.666,0.46,-9.607,0.187,0.00495,0.527,171.976,0.531,0,1,4
14,0.565,0.464,-7.604,0.0581,0.0227,0.337,145.775,0.777,0,1,4
15,0.55,0.641,-5.65,0.0319,0.0,0.371,129.952,0.332,0,1,4
16,0.76,0.587,-10.224,0.0425,0.389,0.868,99.137,0.333,2,1,4
17,0.467,0.686,-5.045,0.0816,0.00261,0.55,162.001,0.0221,11,0,4
18,0.599,0.555,-9.56,0.16,9.19e-06,0.715,105.291,0.579,11,0,4
19,0.563,0.367,-10.258,0.0971,0.00148,0.373,89.986,0.608,6,1,4
20,0.657,0.289,-9.996,0.0364,0.00118,0.277,89.847,0.892,5,1,4
21,0.803,0.224,-10.284,0.0634,0.836,0.84,87.299,0.635,4,0,4
22,0.654,0.544,-8.194,0.0357,0.00557,0.448,97.029,0.208,6,1,4
23,0.825,0.345,-8.74,0.055,0.00459,0.332,98.0,0.539,4,0,4
24,0.572,0.33,-8.99,0.0308,0.348,0.433,90.94,0.782,3,1,4
25,0.599,0.424,-7.833,0.0666,0.00282,0.0881,107.918,0.723,10,0,4
26,0.75,0.515,-9.143,0.1,5.49e-05,0.752,76.973,0.125,10,0,4
27,0.595,0.676,-4.915,0.412,0.0,0.586,139.806,0.169,6,0,4
28,0.804,0.493,-5.165,0.0433,0.000427,0.276,139.998,0.178,1,1,4
29,0.428,0.26,-8.751,0.0292,1.18e-06,0.364,81.074,0.959,9,0,4
30,0.29,0.439,-9.852,0.0501,0.0241,0.329,76.484,0.761,2,0,4
31,0.754,0.528,-7.715,0.0317,0.0254,0.602,87.333,0.146,0,0,4
32,0.236,0.386,-9.351,0.0332,2.74e-06,0.314,153.329,0.582,5,1,3
33,0.578,0.172,-11.422,0.0491,0.0,0.421,141.757,0.675,0,1,3
34,0.696,0.38,-12.01,0.0292,0.00173,0.577,92.964,0.116,7,1,4
35,0.795,0.515,-9.574,0.113,2.27e-06,0.682,127.011,0.41,1,0,4
36,0.363,0.249,-10.914,0.0441,0.000435,0.256,84.949,0.937,3,0,4
37,0.779,0.364,-7.98,0.0361,0.312,0.694,94.971,0.723,2,1,4
38,0.693,0.531,-9.928,0.116,0.457,0.546,152.721,0.428,1,1,4
39,0.426,0.237,-12.03,0.08,0.011,0.198,85.465,0.873,3,0,4
40,0.632,0.566,-6.698,0.131,1.14e-06,0.841,180.112,0.0583,11,0,4
41,0.62,0.336,-9.987,0.0339,0.0,0.448,107.028,0.559,2,1,4
42,0.454,0.544,-8.543,0.0864,1.6e-05,0.37,104.754,0.613,6,0,3
43,0.736,0.294,-10.197,0.0443,0.126,0.35,80.0,0.575,11,1,4
44,0.653,0.335,-12.293,0.0526,0.633,0.0906,98.042,0.419,1,1,4
45,0.394,0.0938,-14.112,0.0354,0.00116,0.11,85.711,0.959,9,0,3
46,0.771,0.587,-6.217,0.0612,0.000149,0.739,90.981,0.0724,10,0,4
47,0.683,0.219,-12.254,0.0472,0.0604,0.151,139.468,0.438,10,0,3
48,0.708,0.405,-8.003,0.0579,0.000188,0.633,59.988,0.533,9,1,4
49,0.684,0.615,-9.48,0.181,0.00297,0.651,169.958,0.243,11,0,4
50,0.535,0.431,-10.152,0.064,0.0245,0.68,86.427,0.223,11,1,4
51,0.629,0.601,-12.223,0.129,0.537,0.0968,129.885,0.495,0,1,4
52,0.57,0.717,-9.35,0.233,8.3e-05,0.572,113.667,0.14,0,1,4
53,0.582,0.421,-11.45,0.0295,0.159,0.253,81.92,0.694,9,0,4
54,0.738,0.511,-9.879,0.0616,0.0244,0.743,138.654,0.493,11,0,4
55,0.627,0.629,-7.759,0.0659,0.0751,0.499,152.076,0.295,10,0,4
56,0.619,0.514,-9.637,0.0431,0.287,0.455,153.108,0.513,7,1,4
57,0.423,0.275,-13.862,0.18,0.0118,0.192,80.416,0.942,9,0,3
58,0.63,0.369,-13.21,0.296,0.000412,0.456,167.932,0.48,7,0,4
59,0.36,0.248,-15.32,0.0363,0.0485,0.0875,104.713,0.789,5,0,4
60,0.604,0.448,-7.975,0.0832,0.012,0.548,84.023,0.526,9,0,4
61,0.608,0.459,-12.453,0.0447,0.000327,0.461,124.056,0.439,4,0,4
62,0.869,0.634,-9.29,0.19,0.439,0.785,104.042,0.35,8,0,4
63,0.727,0.254,-13.025,0.216,0.848,0.506,81.025,0.541,1,1,4
64,0.601,0.115,-16.274,0.0407,0.0678,0.241,102.633,0.971,7,1,4
65,0.353,0.47,-8.543,0.0326,0.192,0.348,131.763,0.607,8,1,4
66,0.618,0.545,-8.189,0.0479,0.0452,0.364,160.058,0.146,7,1,4
67,0.633,0.458,-7.231,0.0822,0.0,0.374,77.932,0.159,0,1,4
68,0.68,0.656,-9.98,0.0573,0.713,0.709,171.975,0.802,4,0,4
69,0.761,0.339,-12.271,0.536,0.0,0.592,163.93,0.421,7,0,4
70,0.598,0.311,-14.259,0.295,0.0614,0.34,127.425,0.696,9,1,4
71,0.643,0.605,-12.57,0.129,0.0329,0.171,96.453,0.412,2,0,4
72,0.641,0.531,-11.344,0.0342,0.194,0.175,129.97,0.197,6,1,4
73,0.685,0.741,-5.29,0.269,7.87e-05,0.743,80.947,0.793,10,1,4
74,0.492,0.567,-5.705,0.0525,5.33e-05,0.129,129.344,0.621,11,0,4
75,0.563,0.327,-15.151,0.0469,0.0763,0.409,74.967,0.769,0,1,4
76,0.589,0.449,-11.637,0.0286,0.0956,0.37,83.0,0.775,8,0,4
77,0.672,0.529,-7.945,0.0597,0.0086,0.328,95.329,0.274,7,1,4
78,0.256,0.725,-9.688,0.255,2.6e-05,0.646,167.382,0.256,9,0,4
79,0.526,0.506,-8.556,0.132,0.0658,0.482,144.038,0.698,9,1,4
80,0.356,0.439,-10.879,0.0709,1.56e-06,0.392,155.811,0.518,5,1,4
81,0.553,0.478,-8.392,0.0602,0.332,0.353,74.047,0.301,11,0,4
82,0.702,0.46,-11.67,0.0302,0.43,0.602,99.958,0.607,1,0,4
83,0.386,0.283,-14.574,0.0761,0.0,0.268,87.169,0.727,2,0,3
84,0.743,0.354,-10.923,0.138,2.35e-05,0.643,96.028,0.239,6,0,4
85,0.421,0.561,-9.175,0.169,0.0013,0.499,198.144,0.243,11,0,4
86,0.548,0.69,-6.747,0.101,5.6e-06,0.331,68.244,0.0519,9,1,4
87,0.493,0.253,-11.114,0.0514,0.000199,0.0839,93.343,0.724,9,0,4
88,0.77,0.146,-12.697,0.0528,0.0283,0.935,130.016,0.574,11,1,4
89,0.323,0.261,-13.651,0.0348,0.00975,0.241,86.441,0.933,11,1,5
90,0.534,0.598,-11.147,0.0463,0.0396,0.468,72.864,0.303,6,1,4
91,0.668,0.879,-5.226,0.0467,0.00326,0.807,90.047,0.0374,6,0,4
92,0.374,0.424,-9.012,0.0613,0.000149,0.296,151.307,0.657,7,0,4
93,0.581,0.481,-6.92,0.035,4.93e-05,0.372,84.714,0.55,10,0,4
94,0.758,0.357,-7.119,0.0592,1.25e-05,0.271,120.025,0.818,1,0,4
95,0.597,0.832,-4.953,0.212,3.43e-05,0.702,87.968,0.0779,1,1,4
96,0.739,0.412,-7.121,0.0315,0.846,0.617,114.994,0.732,0,0,4
97,0.29,0.328,-11.551,0.0415,0.0113,0.129,106.895,0.819,7,0,4
98,0.442,0.328,-11.424,0.0322,0.00315,0.0808,117.216,0.892,1,1,4
99,0.882,0.583,-7.822,0.171,2.22e-05,0.697,105.016,0.315,7,1,4
100,0.876,0.245,-14.891,0.0965,0.0961,0.704,103.007,0.123,8,0,4
101,0.749,0.497,-9.582,0.245,9.02e-05,0.659,96.005,0.146,8,1,4
102,0.54,0.627,-7.233,0.219,0.0,0.234,119.232,0.503,1,1,4
103,0.522,0.548,-9.232,0.102,0.0,0.276,89.85,0.598,0,0,4
104,0.889,0.616,-7.768,0.188,8.75e-06,0.57,100.001,0.12,10,0,4
105,0.611,0.649,-7.117,0.0688,0.339,0.402,80.011,0.83,7,1,4
106,0.81,0.33,-8.867,0.135,0.0343,0.548,110.15,0.621,1,0,4
107,0.598,0.437,-8.371,0.11,0.00422,0.366,159.497,0.399,11,0,4
108,0.685,0.295,-8.67,0.0277,0.000125,0.556,91.91,0.691,1,1,3
109,0.354,0.38,-9.52,0.0413,0.000762,0.148,77.605,0.273,5,0,4
110,0.684,0.565,-9.84,0.122,0.00793,0.575,137.955,0.625,7,1,4
111,0.421,0.65,-5.954,0.0906,0.0,0.313,105.654,0.417,7,1,4
112,0.261,0.308,-15.464,0.0349,0.0021,0.106,177.426,0.636,8,1,4
113,0.827,0.329,-9.88,0.0591,6.08e-06,0.473,120.02,0.794,8,1,4
114,0.758,0.333,-10.544,0.0962,1.36e-05,0.414,99.968,0.613,9,1,4
115,0.41,0.276,-9.518,0.0631,0.0,0.217,173.839,0.848,0,0,3
116,0.726,0.886,-6.213,0.138,0.0927,0.582,82.003,0.531,5,0,4
117,0.853,0.454,-6.895,0.187,1.01e-06,0.611,140.008,0.828,7,0,4
118,0.655,0.54,-7.498,0.285,0.00349,0.647,173.822,0.127,1,1,4
119,0.493,0.481,-10.896,0.357,0.000158,0.554,77.436,0.283,2,1,4
120,0.542,0.527,-9.313,0.067,2.1e-05,0.0551,142.206,0.618,4,0,4
121,0.72,0.182,-14.753,0.0456,0.000132,0.12,109.018,0.949,7,0,4
122,0.576,0.271,-11.63,0.0635,0.000622,0.42,151.246,0.852,3,0,4
123,0.634,0.549,-8.279,0.0368,0.0501,0.593,81.981,0.0332,1,0,4
124,0.527,0.618,-6.659,0.267,5.19e-06,0.397,85.557,0.177,11,0,4
125,0.751,0.426,-6.594,0.256,2.17e-06,0.692,76.993,0.548,2,1,4
126,0.692,0.42,-7.849,0.0668,0.000671,0.576,88.874,0.717,8,1,4
127,0.797,0.543,-8.054,0.205,0.0429,0.656,96.624,0.671,10,0,4
128,0.442,0.361,-11.328,0.0488,0.000148,0.691,115.181,0.94,1,0,4
129,0.604,0.272,-11.802,0.137,7.14e-05,0.507,139.797,0.949,6,1,4
130,0.693,0.31,-11.704,0.0289,0.000111,0.318,104.955,0.543,4,1,4
131,0.705,0.673,-6.115,0.0413,0.000327,0.515,142.785,0.0108,7,0,4
132,0.427,0.344,-13.301,0.0385,0.000427,0.119,72.638,0.637,8,1,4
133,0.593,0.417,-10.858,0.043,0.000509,0.506,126.958,0.869,9,0,4
134,0.762,0.553,-5.3,0.0865,8.39e-05,0.799,82.497,0.536,7,1,4
135,0.766,0.549,-6.405,0.0406,0.000319,0.316,118.586,0.264,5,0,4
136,0.768,0.4,-7.902,0.0558,2.9e-05,0.284,137.771,0.905,8,1,1
137,0.321,0.742,-5.133,0.175,0.0413,0.593,76.949,0.209,1,1,4
138,0.785,0.406,-5.336,0.0553,0.0,0.502,126.075,0.362,2,0,4
139,0.539,0.705,-8.443,0.407,1.34e-06,0.568,103.47,0.423,4,0,4
140,0.826,0.371,-9.279,0.0698,0.0016,0.805,77.0,0.583,1,0,4
141,0.652,0.553,-8.893,0.0496,0.0139,0.528,86.262,0.266,11,0,4
142,0.366,0.58,-6.785,0.0617,0.0,0.279,164.262,0.465,6,0,4
143,0.467,0.175,-17.991,0.114,0.00143,0.344,101.271,0.866,6,0,4
144,0.679,0.622,-6.948,0.0497,0.0266,0.966,136.969,0.108,4,0,4
145,0.714,0.408,-12.795,0.0341,0.0423,0.649,98.106,0.497,2,1,4
146,0.723,0.305,-11.838,0.0779,0.0162,0.23,75.464,0.169,4,1,4
147,0.339,0.54,-10.665,0.0585,0.011,0.512,167.829,0.361,11,0,3
148,0.717,0.361,-10.02,0.0543,0.0156,0.278,81.929,0.109,1,1,4
149,0.759,0.656,-5.637,0.056,0.0825,0.961,152.939,0.469,9,1,4
